generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1782482345-49hdennek9pryu1Mwis4,2026-06-26 13:59:05.789,0.001543,,,,0,9092,299,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5453,1684,,Inference Model
gen-1782482342-3jyR1iQhX7npLdTHPl0V,2026-06-26 13:59:02.922,0.001575,,,,0,10032,117,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2609,810,,Inference Model
gen-1782482336-OOKTWKbvFa88xmV5zz5P,2026-06-26 13:58:56.968,0.001498,,,,0,8764,306,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5822,1482,,Inference Model
gen-1782482333-RDbgvViNdxpyQRoHCNfb,2026-06-26 13:58:53.488,0.001492,,,,0,9517,109,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3306,1769,,Inference Model
gen-1782482329-TpBq3H5CTu1RiOLl1Pja,2026-06-26 13:58:49.247,0.00141,,,,0,8273,283,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4073,672,,Inference Model
gen-1782482326-5R5OmOljmlX8yoE1H4r1,2026-06-26 13:58:46.878,0.000274,,,,0,1515,79,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2234,1148,,Inference Model
gen-1782482325-TR7f3haao45tzqwOMyXN,2026-06-26 13:58:45.251,0.000272,,,,0,1537,70,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1450,601,,Inference Model
gen-1782482322-CXEgqaRVLxbjv359AxoC,2026-06-26 13:58:42.903,0.00037,,,,0,2141,82,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1899,587,,Inference Model
gen-1782482319-996MZvDaVMdNNnv1mGgP,2026-06-26 13:58:39.129,0.000531,,,,0,2704,210,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3652,767,,Inference Model
gen-1782482316-aHV8BAemsYzblJh7CRbx,2026-06-26 13:58:36.713,0.000406,,,,0,2195,128,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2311,1074,,Inference Model
gen-1782482314-cagVTKfSOQJbmBGihe6b,2026-06-26 13:58:34.997,0.000301,,,,0,1731,69,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1603,919,,Inference Model
gen-1782482312-hDMA8LEyYWvFKyqVv9sr,2026-06-26 13:58:32.690,0.000405,,,,0,2052,163,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2136,647,,Inference Model
gen-1782482309-MnhF4GvwQ9DHkyzoEgyt,2026-06-26 13:58:29.999,0.00045,,,,0,2438,141,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2462,899,,Inference Model
gen-1782482305-IHDwogkwsbQPOELqxFHF,2026-06-26 13:58:25.678,0.000554,,,,0,2773,231,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4143,1152,,Inference Model
gen-1782482303-GloZA50GQI0riaV4wXev,2026-06-26 13:58:23.116,0.000413,,,,0,2183,144,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2447,920,,Inference Model
gen-1782482298-q3qa5NlcRr63EUs5qkcv,2026-06-26 13:58:18.840,0.000599,,,,0,2698,325,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4095,565,,Inference Model
gen-1782482295-zrPAQFXQ8Chs4UN4T8sm,2026-06-26 13:58:15.559,0.001148,,,,0,6486,293,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2978,622,,Inference Model
gen-1782482261-D1RIVfhcIaRCIKfmH5h1,2026-06-26 13:57:41.779,0.001732,,,,0,1994,2389,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,33512,961,,Inference Model
gen-1782482257-WyTxCZHmXal5yxzoc6eQ,2026-06-26 13:57:37.595,0.002041,,-0.001996,,0,26783,35,0,26624,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1791,1594,,Inference Model
gen-1782482253-09Wj8bhcSrla1XXIVKQT,2026-06-26 13:57:33.569,0.004071,,,,0,26749,98,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3734,2771,,Inference Model
gen-1782482230-lem94ko7DpYtcjD1oHeH,2026-06-26 13:57:10.248,0.003734,,,,0,23421,369,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,23155,9172,,Inference Model
gen-1782482227-KOJS8ftiRDttqfmM3JXQ,2026-06-26 13:57:07.320,0.002012,,-0.001948,,0,26015,99,0,25984,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2671,1626,,Inference Model
gen-1782482224-JBYehxDswzQcFEqwoNxz,2026-06-26 13:57:04.431,0.002023,,-0.001939,,0,26015,100,0,25856,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2560,1817,,Inference Model
gen-1782482219-iH8fXcVHbrx9fAGxOhnw,2026-06-26 13:56:59.364,0.003969,,,,0,25981,121,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4934,3678,,Inference Model
gen-1782482196-NEIPa9rCNJtAyoKQOlkn,2026-06-26 13:56:36.973,0.003629,,,,0,22671,381,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,22229,7636,,Inference Model
gen-1782482192-bkvqa0uBp9qiCW2mdUhv,2026-06-26 13:56:32.858,0.003844,,,,0,25255,94,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3864,3004,,Inference Model
gen-1782482174-glPe2evJcfCwPcWhhhdn,2026-06-26 13:56:14.691,0.00352,,,,0,21961,378,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,17728,4209,,Inference Model
gen-1782482165-mW4m5pTTpmVpQ8MzGLSI,2026-06-26 13:56:05.086,0.001907,,-0.001833,,0,24521,105,0,24448,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9348,5854,,Inference Model
gen-1782482157-GLX11HXONIM5xaE5j9l2,2026-06-26 13:55:57.244,0.001902,,-0.001833,,0,24521,96,0,24448,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7711,4161,,Inference Model
gen-1782482142-yXVUTm41PkdOmCN6ajsE,2026-06-26 13:55:42.583,0.003747,,,,0,24487,124,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,14527,10248,,Inference Model
gen-1782482113-RbTEnex9Zy8OTPPdKzym,2026-06-26 13:55:13.294,0.003419,,,,0,21211,397,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,29126,4194,,Inference Model
gen-1782482111-1YKB4Txvy1uiJpJx57PG,2026-06-26 13:55:11.653,0.001831,,-0.001766,,0,23669,79,0,23552,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1374,617,,Inference Model
gen-1782482106-ZK4mDYsY3GOipVjbrizZ,2026-06-26 13:55:06.118,0.003611,,,,0,23635,110,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5308,2297,,Inference Model
gen-1782482084-WWUVFfcHO3DHq2D6k0Lc,2026-06-26 13:54:44.084,0.003298,,,,0,20381,403,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,21842,7513,,Inference Model
gen-1782482081-uNOgpTaN749GeyI2qvQW,2026-06-26 13:54:41.694,0.001792,,-0.001708,,0,22870,118,0,22784,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2140,620,,Inference Model
gen-1782482076-fivcgI1UxjpOYPfevbDC,2026-06-26 13:54:36.245,0.003481,,,,0,22825,97,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5125,2439,,Inference Model
gen-1782482068-4NvOT4RbsQGsPIl5VP3C,2026-06-26 13:54:28.212,0.003194,,,,0,19591,427,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7820,2014,,Inference Model
gen-1782482063-3uUdf2SCw8hOLfJYi7Iq,2026-06-26 13:54:23.450,0.001713,,-0.001651,,0,22102,83,0,22016,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4151,2372,,Inference Model
gen-1782482059-GJgVDZS27PkHQmrZcMuF,2026-06-26 13:54:19.393,0.003367,,,,0,22057,99,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3940,2738,,Inference Model
gen-1782482052-EcyQayZ1yeNKnlCFN3QH,2026-06-26 13:54:12.176,0.003078,,,,0,18841,421,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7064,2454,,Inference Model
gen-1782482045-v7W2mc11RgXD7KHkfqum,2026-06-26 13:54:05.543,0.003256,,,,0,21289,106,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6404,4274,,Inference Model
gen-1782482026-ICz90rc3ksUbT4lCeijR,2026-06-26 13:53:46.669,0.002982,,,,0,18091,448,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,18624,2980,,Inference Model
gen-1782482023-aroqVkKp217tR8nSfhMu,2026-06-26 13:53:43.867,0.003111,,,,0,20597,36,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2603,2217,,Inference Model
gen-1782482017-hU7f96FAoXFZiqtyHrHA,2026-06-26 13:53:37.159,0.003156,,,,0,20563,120,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6213,4938,,Inference Model
gen-1782481994-ycyb1ygVRrVuEfxt0aVI,2026-06-26 13:53:14.444,0.002876,,,,0,17381,449,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,22598,6029,,Inference Model
gen-1782481990-0fZppyEymcz5RzVXL0Js,2026-06-26 13:53:10.718,0.004085,,,,0,26826,102,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3533,2273,,Inference Model
gen-1782481970-F7uIntz6ai1l2TmutEuX,2026-06-26 13:52:50.325,0.003738,,,,0,23496,357,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,19900,7602,,Inference Model
gen-1782481962-s6F3jZC77IAfIP5rSILv,2026-06-26 13:52:42.059,0.002034,,-0.001939,,0,26015,119,0,25856,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8025,4539,,Inference Model
gen-1782481953-1K84veT3RGGpoPh4pZrD,2026-06-26 13:52:33.801,0.002046,,-0.001939,,0,26006,142,0,25856,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8072,3238,,Inference Model
gen-1782481945-VibBANYNGGWjNOq36fZL,2026-06-26 13:52:25.903,0.003966,,,,0,25981,116,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7718,4036,,Inference Model
gen-1782481940-oUcSBaKS00nhGO2tgMDq,2026-06-26 13:52:20.230,0.003626,,,,0,22671,376,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5441,1200,,Inference Model
gen-1782481937-VT9i4Xcx3jSH3oiMSDrW,2026-06-26 13:52:17.572,0.003851,,,,0,25255,105,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2449,1098,,Inference Model
gen-1782481922-G1OTrvlNSlz5ynHZ0vp0,2026-06-26 13:52:02.842,0.003508,,,,0,21961,357,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,14543,4307,,Inference Model
gen-1782481920-Hn1WEbfmF9TlaanLxt8r,2026-06-26 13:52:00.377,0.003727,,,,0,24403,112,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2059,1188,,Inference Model
gen-1782481904-fQ4xylXLLxOGXuf2FrG8,2026-06-26 13:51:44.395,0.003412,,,,0,21131,405,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,15751,5455,,Inference Model
gen-1782481897-dqFHWZyYzQu73mbdfPhB,2026-06-26 13:51:37.407,0.001847,,-0.001766,,0,23660,108,0,23552,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6855,3420,,Inference Model
gen-1782481889-FxHIimPAoQgL7mlRgVAH,2026-06-26 13:51:29.170,0.003595,,,,0,23635,84,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8110,5288,,Inference Model
gen-1782481880-q7WrGMrXhBQs99xiXYwr,2026-06-26 13:51:20.148,0.003305,,,,0,20381,414,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8509,2690,,Inference Model
gen-1782481878-Z7l1GYEDaHmE8VPSQhnO,2026-06-26 13:51:18.187,0.001787,,-0.001708,,0,22892,104,0,22784,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1554,626,,Inference Model
gen-1782481876-WDNg0kmfAFhOamEOSTHZ,2026-06-26 13:51:16.053,0.003493,,,,0,22867,106,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1702,968,,Inference Model
gen-1782481867-nkESpVtNoWCRsh5XD4RZ,2026-06-26 13:51:07.217,0.003185,,,,0,19631,401,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,8676,1877,,Inference Model
gen-1782481863-kSr9ibRg6l7KCHIAbSbn,2026-06-26 13:51:03.533,0.001686,,-0.001641,,0,22049,34,0,21888,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3567,2586,,Inference Model
gen-1782481854-WC9QZ3IbKmLwW9j85llw,2026-06-26 13:50:54.659,0.003361,,,,0,22015,99,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8723,5551,,Inference Model
gen-1782481830-nFhxgQk8fIv8OX6AX6kD,2026-06-26 13:50:30.105,0.003065,,,,0,18801,409,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,24183,1976,,Inference Model
gen-1782481826-JmWRRRHj41RoDRuutnRo,2026-06-26 13:50:26.184,0.003248,,,,0,21272,96,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3785,2489,,Inference Model
gen-1782481821-jUGvuLJ6PK1GAvsF6WbZ,2026-06-26 13:50:21.371,0.003255,,,,0,21247,114,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4677,3020,,Inference Model
gen-1782481777-eOBp0uwRiKYDfrAsvC5g,2026-06-26 13:49:37.619,0.002996,,,,0,18051,482,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,43433,5475,,Inference Model
gen-1782481775-MvXUgzQrFFW45fqDsqx4,2026-06-26 13:49:35.742,0.001573,,-0.001536,,0,20555,44,0,20480,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1725,1252,,Inference Model
gen-1782481771-XZMckHO6fyEGcr4iTvoA,2026-06-26 13:49:31.682,0.003153,,,,0,20521,125,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3865,2393,,Inference Model
gen-1782481747-PeZeIESauV2keONx2gcW,2026-06-26 13:49:07.434,0.002866,,,,0,17341,443,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,24132,3204,,Inference Model
gen-1782481744-tHxDnK1hrApxI9WBEOm1,2026-06-26 13:49:04.124,0.004109,,,,0,26952,111,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2775,1958,,Inference Model
gen-1782481735-n3yfs40LJQ3oQ1A8IJmh,2026-06-26 13:48:55.317,0.003741,,,,0,23616,331,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,8667,2554,,Inference Model
gen-1782481732-iBqUKDtBkEcLM9QlLtzq,2026-06-26 13:48:52.845,0.002033,,-0.001958,,0,26218,98,0,26112,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2295,1314,,Inference Model
gen-1782481729-AcKbebLXmePGsXEg17Zy,2026-06-26 13:48:49.644,0.003979,,,,0,26209,80,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3029,2323,,Inference Model
gen-1782481726-FKitWPFOL2K9Jw7VzOHW,2026-06-26 13:48:46.267,0.003989,,,,0,26184,103,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3222,2120,,Inference Model
gen-1782481705-25ciuNieCEe6ezrTNZGX,2026-06-26 13:48:24.559,0.003653,,,,0,22866,373,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,20769,7621,,Inference Model
gen-1782481696-Iu6pV1gbCBZI5dUCReuY,2026-06-26 13:48:16.581,0.003859,,,,0,25339,98,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7689,4140,,Inference Model
gen-1782481685-2Qkdq6ycrQo04kBdXQRA,2026-06-26 13:48:05.948,0.003543,,,,0,22041,396,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,10505,2736,,Inference Model
gen-1782481674-SqWVewsyYDJq9olvQx5P,2026-06-26 13:47:54.059,0.001917,,-0.001833,,0,24616,98,0,24448,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,11726,8599,,Inference Model
gen-1782481661-4IawHuJMm9BbjeGTNz7x,2026-06-26 13:47:41.493,0.003745,,,,0,24571,100,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,12407,8965,,Inference Model
gen-1782481642-88gGPCKj2zUquITLfhuv,2026-06-26 13:47:22.839,0.003425,,,,0,21291,386,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,18512,2141,,Inference Model
gen-1782481639-5nXQ7O21iArOAnrkn19d,2026-06-26 13:47:19.934,0.001851,,-0.001776,,0,23786,100,0,23680,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2767,1473,,Inference Model
gen-1782481634-VPD0XGIhs5rsnaN4n7eI,2026-06-26 13:47:14.603,0.003628,,,,0,23761,107,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5217,3927,,Inference Model
gen-1782481610-mpROzqB6YpKugHo1Ue0a,2026-06-26 13:46:50.196,0.003317,,,,0,20501,404,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,24277,8314,,Inference Model
gen-1782481606-68fovaaM02EsikYdHDem,2026-06-26 13:46:46.854,0.001804,,-0.001718,,0,23018,117,0,22912,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3148,1498,,Inference Model
gen-1782481599-3uqsUbxkL7WHtLWSKQzL,2026-06-26 13:46:39.191,0.003504,,,,0,22993,92,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7558,5407,,Inference Model
gen-1782481592-J4CW5g266tnvSFAASir8,2026-06-26 13:46:32.290,0.003201,,,,0,19751,398,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6735,1701,,Inference Model
gen-1782481588-AzeJN83LfXvgzQydOGzf,2026-06-26 13:46:28.506,0.003398,,,,0,22225,108,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3546,2198,,Inference Model
gen-1782481564-USFkAkJr0AkxKrqlfX4U,2026-06-26 13:46:04.817,0.003083,,,,0,19001,389,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,23507,8281,,Inference Model
gen-1782481558-8moDCQPYa1gk2ekQ9TAD,2026-06-26 13:45:58.438,0.003286,,,,0,21415,123,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6170,4182,,Inference Model
gen-1782481534-1gqfUspuKq4hLRJsPdiK,2026-06-26 13:45:34.777,0.002984,,,,0,18211,422,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,23535,7521,,Inference Model
gen-1782481530-Gvn6mvtzBrIeQ5lAytUW,2026-06-26 13:45:30.301,0.003149,,,,0,20630,92,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4377,2802,,Inference Model
gen-1782481526-r3OTUIhrn8Bp7unNbUtj,2026-06-26 13:45:26.638,0.001617,,-0.001536,,0,20630,98,0,20480,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3534,1776,,Inference Model
gen-1782481516-DC5Kl4OfZ8KTxbQJ5jLh,2026-06-26 13:45:16.072,0.003156,,,,0,20605,109,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,10472,4995,,Inference Model
gen-1782481508-PllDMBXh3E7ACNAVmyM5,2026-06-26 13:45:08.756,0.00287,,,,0,17421,429,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7115,1977,,Inference Model
gen-1782481504-truT5ugy6me25NmMabeq,2026-06-26 13:45:04.392,0.000885,,,,0,5538,91,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4227,1736,,Inference Model
gen-1782481501-jODumGuNVdcAfCZfTIVX,2026-06-26 13:45:01.088,0.0005,,,,0,2411,231,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3082,616,,Inference Model
gen-1782481496-2sRxaBiK3oYVbl8ts9SS,2026-06-26 13:44:56.507,0.000517,,,,0,2414,259,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4131,642,,Inference Model
gen-1782481492-lCGVh3VD1Nncxa4PePUU,2026-06-26 13:44:52.615,0.000502,,,,0,2411,234,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3707,763,,Inference Model
gen-1782481490-sZ5PKYakhItKZzpvEwGJ,2026-06-26 13:44:50.107,0.000523,,,,0,2411,269,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2323,752,,Inference Model
gen-1782481486-yOwY67EEdSwpeCAbZfOC,2026-06-26 13:44:46.315,0.000529,,,,0,2407,281,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3584,642,,Inference Model
gen-1782481483-uqdEkAcTYYhuiiSOrdEW,2026-06-26 13:44:43.468,0.000513,,,,0,2406,254,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2546,1153,,Inference Model
gen-1782481479-SkdQOtIHKvzsePWyWM7O,2026-06-26 13:44:39.921,0.000502,,,,0,2363,246,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3387,561,,Inference Model
gen-1782481476-KoImCOQxSaWKcfXClhF6,2026-06-26 13:44:36.175,0.000516,,,,0,2382,266,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3580,568,,Inference Model
gen-1782481472-CagI8JWI4yfJcLRzJXYS,2026-06-26 13:44:32.504,0.000518,,,,0,2374,270,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3452,515,,Inference Model
gen-1782481470-h1rlOzIKi4fMT2WBH8hc,2026-06-26 13:44:30.498,0.000492,,,,0,2385,225,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1655,800,,Inference Model
gen-1782481468-OhJv4q6fjff1M542YsLH,2026-06-26 13:44:27.994,0.000507,,,,0,2334,263,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2323,844,,Inference Model
gen-1782481463-3ptij5A34X1X1Jco3k0d,2026-06-26 13:44:23.165,0.000498,,,,0,2361,241,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4459,825,,Inference Model
gen-1782481458-kk3YT3q6WVVeypvbtdsD,2026-06-26 13:44:18.662,0.000501,,,,0,2357,247,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4342,838,,Inference Model
gen-1782481455-rzUrH6xGnnzCZTzR3TDj,2026-06-26 13:44:15.904,0.000527,,,,0,2363,288,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2538,685,,Inference Model
gen-1782481451-EvVg8n2lXSqVRvYsfLij,2026-06-26 13:44:11.660,0.000526,,,,0,2366,286,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3768,578,,Inference Model
gen-1782481449-7sAVDqbQmBAqfIuSumXe,2026-06-26 13:44:09.028,0.000531,,,,0,2364,294,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2457,713,,Inference Model
gen-1782481445-IZdLlaFYguGwAJ1HBIAN,2026-06-26 13:44:05.823,0.000514,,,,0,2387,260,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3033,914,,Inference Model
gen-1782481442-NaGply3GSsfA4TFsZSb4,2026-06-26 13:44:02.884,0.000502,,,,0,2368,245,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2785,1456,,Inference Model
gen-1782481433-Wei1rpOoZo9kys3pL93N,2026-06-26 13:43:53.265,0.002088,,,,0,12924,250,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9238,1600,,Inference Model
gen-1782481361-0pnQuXvJcvr8sLx2pZvb,2026-06-26 13:42:41.513,0.003421,,-0.000326,,0,4383,5151,0,4352,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,71548,828,,Inference Model
gen-1782481357-2o1ByWJWxIDiqGWtJh9u,2026-06-26 13:42:37.150,0.002511,,,,0,16287,114,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2832,1945,,Inference Model
gen-1782481345-iSzCA0nVrB8A7YH4DLmg,2026-06-26 13:42:25.537,0.00235,,,,0,14618,263,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,11487,1426,,Inference Model
gen-1782481343-QKxMr20UKrIKJOfYhLjh,2026-06-26 13:42:23.954,0.001227,,-0.00119,,0,15962,40,0,15872,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1267,978,,Inference Model
gen-1782481341-Miffi8vpgFvlWgsgOTkE,2026-06-26 13:42:21.292,0.002451,,,,0,15928,103,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2550,1755,,Inference Model
gen-1782481324-32OLNTjc4juxUdkqQOAH,2026-06-26 13:42:04.419,0.002285,,,,0,14274,241,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,16705,7987,,Inference Model
gen-1782481321-z85NzAcuCshHfXpggn5k,2026-06-26 13:42:01.690,0.0012,,-0.001152,,0,15546,35,0,15360,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2315,1849,,Inference Model
gen-1782481318-OH56xh27I3SYEWWxSjhg,2026-06-26 13:41:58.816,0.002388,,,,0,15537,97,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2681,925,,Inference Model
gen-1782481316-LqYqAsaoZkrOnZRxpZ2A,2026-06-26 13:41:56.163,0.002381,,,,0,15512,91,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2239,1577,,Inference Model
gen-1782481309-4AMD1Qy1S8dILKQwWGxs,2026-06-26 13:41:49.775,0.002233,,,,0,13876,254,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6182,2311,,Inference Model
gen-1782481307-LRusYMHPog9b3reEXd8q,2026-06-26 13:41:47.083,0.002313,,,,0,15035,97,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2564,1764,,Inference Model
gen-1782481300-kmn0TlECTMuBlsMhsjCE,2026-06-26 13:41:40.035,0.002176,,,,0,13428,271,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6912,2350,,Inference Model
gen-1782481296-9hTrrTUjSbtirjx9RILZ,2026-06-26 13:41:36.664,0.002507,,,,0,16286,107,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3138,2013,,Inference Model
